size,destination,fec,timestamp
34,10.1.1.2:4242,false,1621714772544341258
34,10.1.1.2:4242,false,1621714772546749582
1350,10.1.1.2:4242,false,1621714773957326136
1350,10.1.1.2:4242,false,1621714773957402791
1350,10.1.1.2:4242,false,1621714773957476297
1350,10.1.1.2:4242,false,1621714773957550580
1350,10.1.1.2:4242,false,1621714773957613449
1350,10.1.1.2:4242,false,1621714773957677250
1350,10.1.1.2:4242,false,1621714773957744742
1350,10.1.1.2:4242,false,1621714773957805393
1350,10.1.1.2:4242,false,1621714773957868237
1350,10.1.1.2:4242,false,1621714773957925163
1350,10.1.1.2:4242,false,1621714773957984751
1350,10.1.1.2:4242,false,1621714773958041259
1350,10.1.1.2:4242,false,1621714773958095675
1350,10.1.1.2:4242,false,1621714773958153520
1350,10.1.1.2:4242,false,1621714773958214244
1350,10.1.1.2:4242,false,1621714773958270502
1350,10.1.1.2:4242,false,1621714773958328700
1350,10.1.1.2:4242,false,1621714773958388084
1350,10.1.1.2:4242,false,1621714773988932705
1350,10.1.1.2:4242,false,1621714773989013339
1350,10.1.1.2:4242,false,1621714773989165631
1350,10.1.1.2:4242,false,1621714773989249420
1350,10.1.1.2:4242,false,1621714773989343172
1350,10.1.1.2:4242,false,1621714773989414267
1350,10.1.1.2:4242,false,1621714773989500337
1350,10.1.1.2:4242,false,1621714773989567987
1350,10.1.1.2:4242,false,1621714773990329569
1350,10.1.1.2:4242,false,1621714773990396340
1350,10.1.1.2:4242,false,1621714773990456489
1350,10.1.1.2:4242,false,1621714773990534681
1350,10.1.1.2:4242,false,1621714773990593235
1350,10.1.1.2:4242,false,1621714773990674487
1350,10.1.1.2:4242,false,1621714773990738201
1350,10.1.1.2:4242,false,1621714773990817283
1350,10.1.1.2:4242,false,1621714773990883094
1350,10.1.1.2:4242,false,1621714773990962780
1350,10.1.1.2:4242,false,1621714773991024808
1350,10.1.1.2:4242,false,1621714774009311927
1350,10.1.1.2:4242,false,1621714774009380856
1350,10.1.1.2:4242,false,1621714774009538309
1350,10.1.1.2:4242,false,1621714774009610306
1350,10.1.1.2:4242,false,1621714774010085710
1350,10.1.1.2:4242,false,1621714774010164666
1350,10.1.1.2:4242,false,1621714774010258434
1350,10.1.1.2:4242,false,1621714774010318346
1350,10.1.1.2:4242,false,1621714774010399246
1350,10.1.1.2:4242,false,1621714774010463583
1350,10.1.1.2:4242,false,1621714774010533878
1350,10.1.1.2:4242,false,1621714774010625765
1350,10.1.1.2:4242,false,1621714774010694075
1350,10.1.1.2:4242,false,1621714774010777862
1350,10.1.1.2:4242,false,1621714774010841065
1350,10.1.1.2:4242,false,1621714774010914199
1350,10.1.1.2:4242,false,1621714774010975301
1350,10.1.1.2:4242,false,1621714774011047375
1350,10.1.1.2:4242,false,1621714774011120562
1350,10.1.1.2:4242,false,1621714774019727768
1350,10.1.1.2:4242,false,1621714774019793001
1350,10.1.1.2:4242,false,1621714774020470228
1350,10.1.1.2:4242,false,1621714774020549219
1350,10.1.1.2:4242,false,1621714774020634284
1350,10.1.1.2:4242,false,1621714774020694329
34,10.1.1.2:4242,false,1621714774020745442
1350,10.1.1.2:4242,false,1621714774020823521
1350,10.1.1.2:4242,false,1621714774020899097
1350,10.1.1.2:4242,false,1621714774020992814
1350,10.1.1.2:4242,false,1621714774021076647
1350,10.1.1.2:4242,false,1621714774021174282
1350,10.1.1.2:4242,false,1621714774021245659
1350,10.1.1.2:4242,false,1621714774021336010
1350,10.1.1.2:4242,false,1621714774021399952
1350,10.1.1.2:4242,false,1621714774021480619
1350,10.1.1.2:4242,false,1621714774021554387
1350,10.1.1.2:4242,false,1621714774021616220
1350,10.1.1.2:4242,false,1621714774021702291
764,10.1.1.2:4242,false,1621714774021775266
34,10.1.1.2:4242,false,1621714774052523608
34,10.1.1.2:4242,false,1621714774060930270
1350,10.1.1.2:4242,false,1621714778443800461
1350,10.1.1.2:4242,false,1621714778443874714
947,10.1.1.2:4242,false,1621714778443924927
34,10.1.1.2:4242,false,1621714778475684049
34,10.1.1.2:4242,false,1621714778475810999
1350,10.1.1.2:4242,false,1621714783734088487
1350,10.1.1.2:4242,false,1621714783734175747
1350,10.1.1.2:4242,false,1621714783734248877
1350,10.1.1.2:4242,false,1621714783734315446
1350,10.1.1.2:4242,false,1621714783734375834
1304,10.1.1.2:4242,false,1621714783734433910
34,10.1.1.2:4242,false,1621714783765759998
1350,10.1.1.2:4242,false,1621714786943896582
1350,10.1.1.2:4242,false,1621714786943962295
1350,10.1.1.2:4242,false,1621714786944018545
1350,10.1.1.2:4242,false,1621714786944074038
1350,10.1.1.2:4242,false,1621714786944142229
1350,10.1.1.2:4242,false,1621714786944223435
1350,10.1.1.2:4242,false,1621714786944287936
1350,10.1.1.2:4242,false,1621714786944345222
1350,10.1.1.2:4242,false,1621714786944411168
1350,10.1.1.2:4242,false,1621714786944470540
1350,10.1.1.2:4242,false,1621714786944544712
78,10.1.1.2:4242,false,1621714786944589300
34,10.1.1.2:4242,false,1621714786975544609
34,10.1.1.2:4242,false,1621714786996237032
1350,10.1.1.2:4242,false,1621714787900669617
1350,10.1.1.2:4242,false,1621714787900750333
1350,10.1.1.2:4242,false,1621714787900823645
1350,10.1.1.2:4242,false,1621714787900888775
1350,10.1.1.2:4242,false,1621714787900951045
1350,10.1.1.2:4242,false,1621714787901019289
1350,10.1.1.2:4242,false,1621714787901080630
1350,10.1.1.2:4242,false,1621714787901137859
1350,10.1.1.2:4242,false,1621714787901196431
1350,10.1.1.2:4242,false,1621714787901253849
1350,10.1.1.2:4242,false,1621714787901308887
1350,10.1.1.2:4242,false,1621714787901368336
1350,10.1.1.2:4242,false,1621714787901444220
1350,10.1.1.2:4242,false,1621714787901512360
1350,10.1.1.2:4242,false,1621714787901578646
1350,10.1.1.2:4242,false,1621714787901643890
1350,10.1.1.2:4242,false,1621714787901705260
1350,10.1.1.2:4242,false,1621714787901764630
1350,10.1.1.2:4242,false,1621714787931979564
1350,10.1.1.2:4242,false,1621714787932056192
1350,10.1.1.2:4242,false,1621714787932417938
1350,10.1.1.2:4242,false,1621714787932488557
1350,10.1.1.2:4242,false,1621714787933412384
1350,10.1.1.2:4242,false,1621714787933496900
1350,10.1.1.2:4242,false,1621714787933583604
1350,10.1.1.2:4242,false,1621714787933653791
34,10.1.1.2:4242,false,1621714787933693679
1350,10.1.1.2:4242,false,1621714787934006305
1350,10.1.1.2:4242,false,1621714787934075056
1350,10.1.1.2:4242,false,1621714787934155255
1350,10.1.1.2:4242,false,1621714787934245142
1350,10.1.1.2:4242,false,1621714787934313488
1350,10.1.1.2:4242,false,1621714787934407872
1350,10.1.1.2:4242,false,1621714787934471605
1350,10.1.1.2:4242,false,1621714787934548426
1350,10.1.1.2:4242,false,1621714787934614284
1350,10.1.1.2:4242,false,1621714787934692142
1350,10.1.1.2:4242,false,1621714787934753673
1350,10.1.1.2:4242,false,1621714787952054785
1350,10.1.1.2:4242,false,1621714787952127381
1350,10.1.1.2:4242,false,1621714787952217076
1350,10.1.1.2:4242,false,1621714787952292024
1350,10.1.1.2:4242,false,1621714787952387152
1350,10.1.1.2:4242,false,1621714787952453134
1350,10.1.1.2:4242,false,1621714787953408753
1350,10.1.1.2:4242,false,1621714787953477180
1350,10.1.1.2:4242,false,1621714787953989041
1350,10.1.1.2:4242,false,1621714787954058378
1350,10.1.1.2:4242,false,1621714787954124391
1350,10.1.1.2:4242,false,1621714787954801310
1350,10.1.1.2:4242,false,1621714787954875593
1350,10.1.1.2:4242,false,1621714787954951183
1350,10.1.1.2:4242,false,1621714787955022414
1350,10.1.1.2:4242,false,1621714787955115681
1350,10.1.1.2:4242,false,1621714787955193781
1350,10.1.1.2:4242,false,1621714787955275242
1350,10.1.1.2:4242,false,1621714787955337920
1350,10.1.1.2:4242,false,1621714787962871073
546,10.1.1.2:4242,false,1621714787962923595
34,10.1.1.2:4242,false,1621714787965669390
34,10.1.1.2:4242,false,1621714787966885812
34,10.1.1.2:4242,false,1621714788003293327
1350,10.1.1.2:4242,false,1621714788604047889
1350,10.1.1.2:4242,false,1621714788604117176
1350,10.1.1.2:4242,false,1621714788604176038
1350,10.1.1.2:4242,false,1621714788604234671
1350,10.1.1.2:4242,false,1621714788604290662
1350,10.1.1.2:4242,false,1621714788604353480
1350,10.1.1.2:4242,false,1621714788604426663
1350,10.1.1.2:4242,false,1621714788604490514
1350,10.1.1.2:4242,false,1621714788604548098
1350,10.1.1.2:4242,false,1621714788604606014
1350,10.1.1.2:4242,false,1621714788604667362
1350,10.1.1.2:4242,false,1621714788604724021
1350,10.1.1.2:4242,false,1621714788604783549
54,10.1.1.2:4242,false,1621714788604832229
34,10.1.1.2:4242,false,1621714788636235705
34,10.1.1.2:4242,false,1621714788645759672
31,10.1.1.2:4242,false,1621714788645811717
34,10.1.1.2:4242,false,1621714788655571252
1350,10.1.1.2:4242,false,1621714791168551330
1350,10.1.1.2:4242,false,1621714791168623297
1350,10.1.1.2:4242,false,1621714791168693404
1350,10.1.1.2:4242,false,1621714791168757004
1350,10.1.1.2:4242,false,1621714791168834249
1350,10.1.1.2:4242,false,1621714791168906169
1350,10.1.1.2:4242,false,1621714791168986345
1350,10.1.1.2:4242,false,1621714791169061704
1350,10.1.1.2:4242,false,1621714791169140913
1350,10.1.1.2:4242,false,1621714791169222552
1350,10.1.1.2:4242,false,1621714791169287860
1350,10.1.1.2:4242,false,1621714791169345731
1350,10.1.1.2:4242,false,1621714791169400227
1350,10.1.1.2:4242,false,1621714791169458599
1350,10.1.1.2:4242,false,1621714791169514011
1350,10.1.1.2:4242,false,1621714791169572364
1350,10.1.1.2:4242,false,1621714791169628194
1350,10.1.1.2:4242,false,1621714791169698543
1350,10.1.1.2:4242,false,1621714791200162153
1350,10.1.1.2:4242,false,1621714791200227203
1350,10.1.1.2:4242,false,1621714791200306719
1350,10.1.1.2:4242,false,1621714791200370412
1350,10.1.1.2:4242,false,1621714791200550057
1350,10.1.1.2:4242,false,1621714791200630005
1350,10.1.1.2:4242,false,1621714791200769998
1350,10.1.1.2:4242,false,1621714791200842498
1350,10.1.1.2:4242,false,1621714791200940141
1350,10.1.1.2:4242,false,1621714791201015311
1350,10.1.1.2:4242,false,1621714791201081772
1350,10.1.1.2:4242,false,1621714791201168254
1350,10.1.1.2:4242,false,1621714791201241287
1350,10.1.1.2:4242,false,1621714791201324971
1350,10.1.1.2:4242,false,1621714791201391135
1350,10.1.1.2:4242,false,1621714791201478514
1350,10.1.1.2:4242,false,1621714791201548849
1350,10.1.1.2:4242,false,1621714791201632328
1350,10.1.1.2:4242,false,1621714791201692044
1350,10.1.1.2:4242,false,1621714791220531788
1350,10.1.1.2:4242,false,1621714791220604840
1350,10.1.1.2:4242,false,1621714791220733466
1350,10.1.1.2:4242,false,1621714791220810320
1350,10.1.1.2:4242,false,1621714791221240308
1350,10.1.1.2:4242,false,1621714791221312115
1350,10.1.1.2:4242,false,1621714791221403063
1350,10.1.1.2:4242,false,1621714791221475933
1068,10.1.1.2:4242,false,1621714791221566465
34,10.1.1.2:4242,false,1621714791231082094
34,10.1.1.2:4242,false,1621714791232579843
34,10.1.1.2:4242,false,1621714791273714841
1350,10.1.1.2:4242,false,1621714795895297489
1350,10.1.1.2:4242,false,1621714795895363343
1350,10.1.1.2:4242,false,1621714795895434394
1350,10.1.1.2:4242,false,1621714795895510381
1350,10.1.1.2:4242,false,1621714795895574655
1350,10.1.1.2:4242,false,1621714795895634768
1350,10.1.1.2:4242,false,1621714795895706574
1350,10.1.1.2:4242,false,1621714795895764310
107,10.1.1.2:4242,false,1621714795895796230
34,10.1.1.2:4242,false,1621714795926214421
34,10.1.1.2:4242,false,1621714795928846709
1350,10.1.1.2:4242,false,1621714797529285130
1350,10.1.1.2:4242,false,1621714797529356697
1350,10.1.1.2:4242,false,1621714797529427785
1350,10.1.1.2:4242,false,1621714797529488757
1350,10.1.1.2:4242,false,1621714797529562861
1350,10.1.1.2:4242,false,1621714797529622979
1350,10.1.1.2:4242,false,1621714797529682486
1350,10.1.1.2:4242,false,1621714797529745696
1350,10.1.1.2:4242,false,1621714797529813206
1350,10.1.1.2:4242,false,1621714797529878199
1350,10.1.1.2:4242,false,1621714797529939579
1350,10.1.1.2:4242,false,1621714797529999966
1350,10.1.1.2:4242,false,1621714797530055313
1350,10.1.1.2:4242,false,1621714797530109427
1350,10.1.1.2:4242,false,1621714797530167724
1350,10.1.1.2:4242,false,1621714797530225750
1350,10.1.1.2:4242,false,1621714797530281113
1350,10.1.1.2:4242,false,1621714797530338924
1350,10.1.1.2:4242,false,1621714797560737001
1350,10.1.1.2:4242,false,1621714797560819797
1350,10.1.1.2:4242,false,1621714797561621800
1350,10.1.1.2:4242,false,1621714797561687388
1350,10.1.1.2:4242,false,1621714797561821095
1350,10.1.1.2:4242,false,1621714797561885273
1350,10.1.1.2:4242,false,1621714797561964806
1350,10.1.1.2:4242,false,1621714797562025688
1350,10.1.1.2:4242,false,1621714797562098851
1350,10.1.1.2:4242,false,1621714797562171279
1350,10.1.1.2:4242,false,1621714797562235535
1350,10.1.1.2:4242,false,1621714797562314277
1350,10.1.1.2:4242,false,1621714797562379313
1350,10.1.1.2:4242,false,1621714797562473644
1350,10.1.1.2:4242,false,1621714797562549233
1350,10.1.1.2:4242,false,1621714797562641488
1350,10.1.1.2:4242,false,1621714797562708776
1350,10.1.1.2:4242,false,1621714797562796571
1350,10.1.1.2:4242,false,1621714797562866331
1350,10.1.1.2:4242,false,1621714797580669449
1350,10.1.1.2:4242,false,1621714797580739951
1350,10.1.1.2:4242,false,1621714797580831653
1350,10.1.1.2:4242,false,1621714797580895494
1350,10.1.1.2:4242,false,1621714797580972250
1350,10.1.1.2:4242,false,1621714797581030139
656,10.1.1.2:4242,false,1621714797581088816
34,10.1.1.2:4242,false,1621714797592840434
34,10.1.1.2:4242,false,1621714797594325330
34,10.1.1.2:4242,false,1621714797632495200
1350,10.1.1.2:4242,false,1621714798652116229
1350,10.1.1.2:4242,false,1621714798652181830
1350,10.1.1.2:4242,false,1621714798652241452
1350,10.1.1.2:4242,false,1621714798652301961
1350,10.1.1.2:4242,false,1621714798652360325
1350,10.1.1.2:4242,false,1621714798652418422
1350,10.1.1.2:4242,false,1621714798652476084
66,10.1.1.2:4242,false,1621714798652507048
34,10.1.1.2:4242,false,1621714798683578103
34,10.1.1.2:4242,false,1621714798693709270
1350,10.1.1.2:4242,false,1621714800457341458
1350,10.1.1.2:4242,false,1621714800457414094
1350,10.1.1.2:4242,false,1621714800457496419
1350,10.1.1.2:4242,false,1621714800457582116
1350,10.1.1.2:4242,false,1621714800457653768
1350,10.1.1.2:4242,false,1621714800457714722
1350,10.1.1.2:4242,false,1621714800457771527
1350,10.1.1.2:4242,false,1621714800457830330
1350,10.1.1.2:4242,false,1621714800457886730
1350,10.1.1.2:4242,false,1621714800457945897
1350,10.1.1.2:4242,false,1621714800458002706
1350,10.1.1.2:4242,false,1621714800458058172
1350,10.1.1.2:4242,false,1621714800458116301
1350,10.1.1.2:4242,false,1621714800458180659
1350,10.1.1.2:4242,false,1621714800458275000
1350,10.1.1.2:4242,false,1621714800458355593
1350,10.1.1.2:4242,false,1621714800458417991
1350,10.1.1.2:4242,false,1621714800458491460
1350,10.1.1.2:4242,false,1621714800489038695
1350,10.1.1.2:4242,false,1621714800489120114
1350,10.1.1.2:4242,false,1621714800489230147
1350,10.1.1.2:4242,false,1621714800489301074
1350,10.1.1.2:4242,false,1621714800489419876
1350,10.1.1.2:4242,false,1621714800489489188
1350,10.1.1.2:4242,false,1621714800489570738
1350,10.1.1.2:4242,false,1621714800489648032
1350,10.1.1.2:4242,false,1621714800489744734
1350,10.1.1.2:4242,false,1621714800489810190
1350,10.1.1.2:4242,false,1621714800489880797
1350,10.1.1.2:4242,false,1621714800489962013
1350,10.1.1.2:4242,false,1621714800490027223
1350,10.1.1.2:4242,false,1621714800490106080
1350,10.1.1.2:4242,false,1621714800490166404
1350,10.1.1.2:4242,false,1621714800490242935
1350,10.1.1.2:4242,false,1621714800490306712
1350,10.1.1.2:4242,false,1621714800490386333
1350,10.1.1.2:4242,false,1621714800490445764
1350,10.1.1.2:4242,false,1621714800509569635
1350,10.1.1.2:4242,false,1621714800509638192
1350,10.1.1.2:4242,false,1621714800509864267
1350,10.1.1.2:4242,false,1621714800509933296
1350,10.1.1.2:4242,false,1621714800510499386
1350,10.1.1.2:4242,false,1621714800510569470
1350,10.1.1.2:4242,false,1621714800510650587
1350,10.1.1.2:4242,false,1621714800510721430
1350,10.1.1.2:4242,false,1621714800511174017
1350,10.1.1.2:4242,false,1621714800511247565
1350,10.1.1.2:4242,false,1621714800511309432
1350,10.1.1.2:4242,false,1621714800511385329
1350,10.1.1.2:4242,false,1621714800511443232
1350,10.1.1.2:4242,false,1621714800511515628
1350,10.1.1.2:4242,false,1621714800511582093
1350,10.1.1.2:4242,false,1621714800511698161
1350,10.1.1.2:4242,false,1621714800511781820
1350,10.1.1.2:4242,false,1621714800511874030
1350,10.1.1.2:4242,false,1621714800511945703
1350,10.1.1.2:4242,false,1621714800519921079
1350,10.1.1.2:4242,false,1621714800519990998
1350,10.1.1.2:4242,false,1621714800520371256
1350,10.1.1.2:4242,false,1621714800520445342
1350,10.1.1.2:4242,false,1621714800520528565
1350,10.1.1.2:4242,false,1621714800520598343
34,10.1.1.2:4242,false,1621714800520655558
1350,10.1.1.2:4242,false,1621714800520732147
1350,10.1.1.2:4242,false,1621714800520807799
1350,10.1.1.2:4242,false,1621714800521163739
1350,10.1.1.2:4242,false,1621714800521225929
1350,10.1.1.2:4242,false,1621714800521333537
1350,10.1.1.2:4242,false,1621714800521411435
1350,10.1.1.2:4242,false,1621714800521500832
1350,10.1.1.2:4242,false,1621714800521564048
1350,10.1.1.2:4242,false,1621714800521652150
1350,10.1.1.2:4242,false,1621714800521713358
1350,10.1.1.2:4242,false,1621714800521769571
1350,10.1.1.2:4242,false,1621714800522094444
1350,10.1.1.2:4242,false,1621714800522175981
1350,10.1.1.2:4242,false,1621714800522267898
1350,10.1.1.2:4242,false,1621714800522337915
1350,10.1.1.2:4242,false,1621714800522415835
1350,10.1.1.2:4242,false,1621714800522482325
1350,10.1.1.2:4242,false,1621714800522596429
1350,10.1.1.2:4242,false,1621714800522660960
1350,10.1.1.2:4242,false,1621714800522737348
1350,10.1.1.2:4242,false,1621714800522796520
1350,10.1.1.2:4242,false,1621714800522869022
1350,10.1.1.2:4242,false,1621714800522930528
1350,10.1.1.2:4242,false,1621714800523004144
1350,10.1.1.2:4242,false,1621714800523067420
1350,10.1.1.2:4242,false,1621714800523333048
1350,10.1.1.2:4242,false,1621714800523395604
1350,10.1.1.2:4242,false,1621714800523476720
1350,10.1.1.2:4242,false,1621714800523542587
1350,10.1.1.2:4242,false,1621714800523616924
1350,10.1.1.2:4242,false,1621714800523675438
1350,10.1.1.2:4242,false,1621714800523750714
1350,10.1.1.2:4242,false,1621714800523816048
1350,10.1.1.2:4242,false,1621714800551824516
1350,10.1.1.2:4242,false,1621714800551904787
1350,10.1.1.2:4242,false,1621714800551975126
1350,10.1.1.2:4242,false,1621714800552471600
1350,10.1.1.2:4242,false,1621714800552544005
1350,10.1.1.2:4242,false,1621714800552633796
1350,10.1.1.2:4242,false,1621714800552695636
34,10.1.1.2:4242,false,1621714800552733519
1350,10.1.1.2:4242,false,1621714800552808425
1350,10.1.1.2:4242,false,1621714800552868546
1350,10.1.1.2:4242,false,1621714800553620059
1350,10.1.1.2:4242,false,1621714800553681990
1350,10.1.1.2:4242,false,1621714800554419728
520,10.1.1.2:4242,false,1621714800554475267
35,10.1.1.2:4242,false,1621714800560512467
34,10.1.1.2:4242,false,1621714800562335861
35,10.1.1.2:4242,false,1621714800564054233
34,10.1.1.2:4242,false,1621714800574130021
1350,10.1.1.2:4242,false,1621714803295765870
1350,10.1.1.2:4242,false,1621714803295851541
1350,10.1.1.2:4242,false,1621714803295925088
1350,10.1.1.2:4242,false,1621714803295994798
1350,10.1.1.2:4242,false,1621714803296064194
1350,10.1.1.2:4242,false,1621714803296134120
1350,10.1.1.2:4242,false,1621714803296191322
1350,10.1.1.2:4242,false,1621714803296249636
1350,10.1.1.2:4242,false,1621714803296309066
1350,10.1.1.2:4242,false,1621714803296365093
1350,10.1.1.2:4242,false,1621714803296424618
1350,10.1.1.2:4242,false,1621714803296483677
1350,10.1.1.2:4242,false,1621714803296543087
1350,10.1.1.2:4242,false,1621714803296599617
1350,10.1.1.2:4242,false,1621714803296658175
1350,10.1.1.2:4242,false,1621714803296713281
1350,10.1.1.2:4242,false,1621714803296775034
1350,10.1.1.2:4242,false,1621714803296830702
1350,10.1.1.2:4242,false,1621714803327273806
1350,10.1.1.2:4242,false,1621714803327921534
1350,10.1.1.2:4242,false,1621714803328163609
1350,10.1.1.2:4242,false,1621714803328250706
1350,10.1.1.2:4242,false,1621714803328909227
1350,10.1.1.2:4242,false,1621714803329132756
35,10.1.1.2:4242,false,1621714803329193761
1350,10.1.1.2:4242,false,1621714803329272646
1350,10.1.1.2:4242,false,1621714803329361748
1350,10.1.1.2:4242,false,1621714803329422130
1350,10.1.1.2:4242,false,1621714803329499820
1350,10.1.1.2:4242,false,1621714803347210159
1350,10.1.1.2:4242,false,1621714803347284211
1350,10.1.1.2:4242,false,1621714803347371943
1350,10.1.1.2:4242,false,1621714803347437678
1350,10.1.1.2:4242,false,1621714803347837391
1350,10.1.1.2:4242,false,1621714803347920556
1350,10.1.1.2:4242,false,1621714803348040088
1350,10.1.1.2:4242,false,1621714803348106992
1350,10.1.1.2:4242,false,1621714803348241309
1350,10.1.1.2:4242,false,1621714803348309525
1350,10.1.1.2:4242,false,1621714803348387193
1350,10.1.1.2:4242,false,1621714803348474287
1350,10.1.1.2:4242,false,1621714803348543674
1350,10.1.1.2:4242,false,1621714803348641257
1350,10.1.1.2:4242,false,1621714803348706940
1350,10.1.1.2:4242,false,1621714803348784152
1350,10.1.1.2:4242,false,1621714803348852664
1350,10.1.1.2:4242,false,1621714803348936036
1350,10.1.1.2:4242,false,1621714803349005769
1350,10.1.1.2:4242,false,1621714803358070595
1350,10.1.1.2:4242,false,1621714803358886592
1350,10.1.1.2:4242,false,1621714803359709528
1350,10.1.1.2:4242,false,1621714803360275342
1350,10.1.1.2:4242,false,1621714803360379825
1350,10.1.1.2:4242,false,1621714803360634318
1350,10.1.1.2:4242,false,1621714803360731821
1350,10.1.1.2:4242,false,1621714803361089994
1350,10.1.1.2:4242,false,1621714803361164817
1350,10.1.1.2:4242,false,1621714803361245999
1350,10.1.1.2:4242,false,1621714803361331905
1350,10.1.1.2:4242,false,1621714803389965982
1350,10.1.1.2:4242,false,1621714803391163898
1350,10.1.1.2:4242,false,1621714803392363084
1350,10.1.1.2:4242,false,1621714803392831727
1350,10.1.1.2:4242,false,1621714803392982392
1350,10.1.1.2:4242,false,1621714803393127442
35,10.1.1.2:4242,false,1621714803393172642
1350,10.1.1.2:4242,false,1621714803393245565
1350,10.1.1.2:4242,false,1621714803393325064
1350,10.1.1.2:4242,false,1621714803393384882
1350,10.1.1.2:4242,false,1621714803393465386
1350,10.1.1.2:4242,false,1621714803393551223
1350,10.1.1.2:4242,false,1621714803393747713
1350,10.1.1.2:4242,false,1621714803398666423
1350,10.1.1.2:4242,false,1621714803398729678
1350,10.1.1.2:4242,false,1621714803398860119
1350,10.1.1.2:4242,false,1621714803398932965
1350,10.1.1.2:4242,false,1621714803399430127
1350,10.1.1.2:4242,false,1621714803399499247
1350,10.1.1.2:4242,false,1621714803399578397
1350,10.1.1.2:4242,false,1621714803399646469
1350,10.1.1.2:4242,false,1621714803399732505
1350,10.1.1.2:4242,false,1621714803399795217
1350,10.1.1.2:4242,false,1621714803399871884
1350,10.1.1.2:4242,false,1621714803399947668
1350,10.1.1.2:4242,false,1621714803400023745
1350,10.1.1.2:4242,false,1621714803400085869
1350,10.1.1.2:4242,false,1621714803400160972
1350,10.1.1.2:4242,false,1621714803400222279
1350,10.1.1.2:4242,false,1621714803400277867
1350,10.1.1.2:4242,false,1621714803400364678
1350,10.1.1.2:4242,false,1621714803400439079
1350,10.1.1.2:4242,false,1621714803400523926
1350,10.1.1.2:4242,false,1621714803400589705
1350,10.1.1.2:4242,false,1621714803400728282
1350,10.1.1.2:4242,false,1621714803400792536
1350,10.1.1.2:4242,false,1621714803400882951
1350,10.1.1.2:4242,false,1621714803400956732
1350,10.1.1.2:4242,false,1621714803401051858
1350,10.1.1.2:4242,false,1621714803401123406
1350,10.1.1.2:4242,false,1621714803401203293
1350,10.1.1.2:4242,false,1621714803401265895
1350,10.1.1.2:4242,false,1621714803401347224
1350,10.1.1.2:4242,false,1621714803401412023
1350,10.1.1.2:4242,false,1621714803401504490
1350,10.1.1.2:4242,false,1621714803401578114
1350,10.1.1.2:4242,false,1621714803401657888
1350,10.1.1.2:4242,false,1621714803401723872
1350,10.1.1.2:4242,false,1621714803401810367
1350,10.1.1.2:4242,false,1621714803401877840
1350,10.1.1.2:4242,false,1621714803401959643
1350,10.1.1.2:4242,false,1621714803402022431
1350,10.1.1.2:4242,false,1621714803421474059
1350,10.1.1.2:4242,false,1621714803422132265
1350,10.1.1.2:4242,false,1621714803423214638
1350,10.1.1.2:4242,false,1621714803424105205
1350,10.1.1.2:4242,false,1621714803424318562
1350,10.1.1.2:4242,false,1621714803424521813
1350,10.1.1.2:4242,false,1621714803424726275
1350,10.1.1.2:4242,false,1621714803424821373
