size,destination,fec,timestamp
31,10.1.2.2:55621,false,1621714791196668067
34,10.1.3.2:60706,false,1621714791215772487
31,10.1.3.2:60706,false,1621714791215905759
31,10.1.3.2:60706,false,1621714791215986792
31,10.1.3.2:60706,false,1621714791216064053
31,10.1.3.2:60706,false,1621714791216143230
31,10.1.3.2:60706,false,1621714791216225160
31,10.1.3.2:60706,false,1621714791216741987
31,10.1.3.2:60706,false,1621714791217165436
31,10.1.3.2:60706,false,1621714791217297214
25,10.1.3.2:60706,false,1621714791217343290
31,10.1.3.2:60706,false,1621714791217461407
31,10.1.3.2:60706,false,1621714791217566601
31,10.1.3.2:60706,false,1621714791217695088
31,10.1.3.2:60706,false,1621714791217941371
31,10.1.3.2:60706,false,1621714791218028805
31,10.1.3.2:60706,false,1621714791218117311
31,10.1.3.2:60706,false,1621714791218200277
31,10.1.3.2:60706,false,1621714791218820536
31,10.1.3.2:60706,false,1621714791219417003
31,10.1.3.2:60706,false,1621714791219531444
31,10.1.2.2:55621,false,1621714791246784846
31,10.1.2.2:55621,false,1621714791247056066
34,10.1.2.2:55621,false,1621714791247652505
31,10.1.2.2:55621,false,1621714791247861922
31,10.1.2.2:55621,false,1621714791248652558
31,10.1.2.2:55621,false,1621714791248762134
31,10.1.2.2:55621,false,1621714791248866420
31,10.1.2.2:55621,false,1621714791249025241
31,10.1.2.2:55621,false,1621714791249113175
34,10.1.3.2:60706,false,1621714795910917739
31,10.1.3.2:60706,false,1621714795911011144
31,10.1.3.2:60706,false,1621714795911369268
31,10.1.3.2:60706,false,1621714795912404551
31,10.1.3.2:60706,false,1621714795912656818
31,10.1.3.2:60706,false,1621714795912759656
31,10.1.3.2:60706,false,1621714795912843805
31,10.1.3.2:60706,false,1621714795912923258
31,10.1.3.2:60706,false,1621714795913528310
25,10.1.3.2:60706,false,1621714795913634051
34,10.1.3.2:60706,false,1621714797544876997
31,10.1.3.2:60706,false,1621714797546357933
31,10.1.3.2:60706,false,1621714797546521498
31,10.1.3.2:60706,false,1621714797546621166
31,10.1.3.2:60706,false,1621714797546727132
31,10.1.3.2:60706,false,1621714797546823544
31,10.1.3.2:60706,false,1621714797546913327
31,10.1.3.2:60706,false,1621714797546994083
31,10.1.3.2:60706,false,1621714797547418966
34,10.1.2.2:55621,false,1621714797555419642
31,10.1.2.2:55621,false,1621714797555562437
31,10.1.2.2:55621,false,1621714797555645858
31,10.1.2.2:55621,false,1621714797555741605
31,10.1.2.2:55621,false,1621714797555833310
31,10.1.2.2:55621,false,1621714797556729585
31,10.1.2.2:55621,false,1621714797556937191
31,10.1.2.2:55621,false,1621714797557043103
31,10.1.2.2:55621,false,1621714797557141672
31,10.1.3.2:60706,false,1621714797576151482
31,10.1.3.2:60706,false,1621714797576862813
34,10.1.3.2:60706,false,1621714797577149579
31,10.1.3.2:60706,false,1621714797577648049
31,10.1.3.2:60706,false,1621714797577751318
31,10.1.3.2:60706,false,1621714797578331286
31,10.1.3.2:60706,false,1621714797578494239
31,10.1.3.2:60706,false,1621714797578579613
31,10.1.3.2:60706,false,1621714797578663134
31,10.1.3.2:60706,false,1621714797578751838
25,10.1.3.2:60706,false,1621714797578929283
31,10.1.3.2:60706,false,1621714797579226097
31,10.1.3.2:60706,false,1621714797579347645
31,10.1.3.2:60706,false,1621714797579455950
31,10.1.3.2:60706,false,1621714797579580343
31,10.1.3.2:60706,false,1621714797579752916
31,10.1.3.2:60706,false,1621714797580302763
31,10.1.3.2:60706,false,1621714797580432323
31,10.1.3.2:60706,false,1621714797580622204
31,10.1.3.2:60706,false,1621714797580715642
31,10.1.2.2:55621,false,1621714797606199286
31,10.1.2.2:55621,false,1621714797606995601
34,10.1.2.2:55621,false,1621714797607106701
31,10.1.2.2:55621,false,1621714797607194373
31,10.1.2.2:55621,false,1621714797607283053
31,10.1.2.2:55621,false,1621714797607367684
31,10.1.2.2:55621,false,1621714797607901359
34,10.1.3.2:60706,false,1621714798667730986
33,10.1.3.2:60706,false,1621714798668365959
36,10.1.2.2:55621,false,1621714798668406790
31,10.1.3.2:60706,false,1621714798668537355
31,10.1.3.2:60706,false,1621714798668811139
31,10.1.3.2:60706,false,1621714798668905684
31,10.1.3.2:60706,false,1621714798668990310
31,10.1.3.2:60706,false,1621714798669342688
31,10.1.3.2:60706,false,1621714798669478136
31,10.1.3.2:60706,false,1621714798669563142
34,10.1.3.2:60706,false,1621714800473714839
31,10.1.3.2:60706,false,1621714800473898883
31,10.1.3.2:60706,false,1621714800474125801
31,10.1.3.2:60706,false,1621714800474213288
31,10.1.3.2:60706,false,1621714800474321383
31,10.1.3.2:60706,false,1621714800474417753
31,10.1.3.2:60706,false,1621714800474514790
31,10.1.3.2:60706,false,1621714800474607612
31,10.1.3.2:60706,false,1621714800475089324
34,10.1.2.2:55621,false,1621714800484249160
31,10.1.2.2:55621,false,1621714800484594923
31,10.1.2.2:55621,false,1621714800485212455
31,10.1.2.2:55621,false,1621714800485363610
31,10.1.2.2:55621,false,1621714800485853313
31,10.1.2.2:55621,false,1621714800486028119
31,10.1.2.2:55621,false,1621714800486172117
31,10.1.2.2:55621,false,1621714800486432227
31,10.1.2.2:55621,false,1621714800486515001
31,10.1.3.2:60706,false,1621714800504572671
31,10.1.3.2:60706,false,1621714800505140577
34,10.1.3.2:60706,false,1621714800505299134
25,10.1.3.2:60706,false,1621714800505340348
31,10.1.3.2:60706,false,1621714800505448093
31,10.1.3.2:60706,false,1621714800505866678
31,10.1.3.2:60706,false,1621714800506048948
31,10.1.3.2:60706,false,1621714800506138401
31,10.1.3.2:60706,false,1621714800506222182
31,10.1.3.2:60706,false,1621714800506784044
31,10.1.3.2:60706,false,1621714800506937149
31,10.1.3.2:60706,false,1621714800507038887
31,10.1.3.2:60706,false,1621714800507289333
31,10.1.3.2:60706,false,1621714800507384004
31,10.1.3.2:60706,false,1621714800507464242
31,10.1.3.2:60706,false,1621714800507543911
31,10.1.3.2:60706,false,1621714800508063257
31,10.1.3.2:60706,false,1621714800508183016
31,10.1.3.2:60706,false,1621714800508289134
31,10.1.3.2:60706,false,1621714800508422969
31,10.1.2.2:55621,false,1621714800535751466
31,10.1.2.2:55621,false,1621714800535937421
34,10.1.2.2:55621,false,1621714800536145580
31,10.1.3.2:60706,false,1621714800536563016
31,10.1.2.2:55621,false,1621714800537091521
32,10.1.3.2:60706,false,1621714800537186669
32,10.1.3.2:60706,false,1621714800537277119
25,10.1.3.2:60706,false,1621714800537306029
32,10.1.3.2:60706,false,1621714800537380997
31,10.1.2.2:55621,false,1621714800538231786
32,10.1.3.2:60706,false,1621714800538352864
31,10.1.2.2:55621,false,1621714800538560559
32,10.1.3.2:60706,false,1621714800539175983
31,10.1.2.2:55621,false,1621714800539391984
31,10.1.2.2:55621,false,1621714800540092092
35,10.1.3.2:60706,false,1621714800540217990
32,10.1.3.2:60706,false,1621714800540353080
31,10.1.2.2:55621,false,1621714800540620310
32,10.1.3.2:60706,false,1621714800540713879
32,10.1.3.2:60706,false,1621714800540795881
31,10.1.2.2:55621,false,1621714800540921443
32,10.1.3.2:60706,false,1621714800541600878
31,10.1.2.2:55621,false,1621714800541726906
32,10.1.3.2:60706,false,1621714800542166706
31,10.1.2.2:55621,false,1621714800542343716
32,10.1.3.2:60706,false,1621714800542438643
31,10.1.2.2:55621,false,1621714800542525339
32,10.1.3.2:60706,false,1621714800542598465
31,10.1.2.2:55621,false,1621714800542673968
32,10.1.3.2:60706,false,1621714800542752556
31,10.1.2.2:55621,false,1621714800543181246
32,10.1.3.2:60706,false,1621714800543288162
31,10.1.2.2:55621,false,1621714800543420197
32,10.1.3.2:60706,false,1621714800543518303
31,10.1.2.2:55621,false,1621714800544035604
32,10.1.3.2:60706,false,1621714800544157088
31,10.1.2.2:55621,false,1621714800544246300
32,10.1.3.2:60706,false,1621714800544331033
31,10.1.2.2:55621,false,1621714800544924800
32,10.1.3.2:60706,false,1621714800545017588
32,10.1.3.2:60706,false,1621714800545134337
32,10.1.3.2:60706,false,1621714800545255673
25,10.1.3.2:60706,false,1621714800545300779
32,10.1.3.2:60706,false,1621714800546016986
32,10.1.3.2:60706,false,1621714800546130969
32,10.1.3.2:60706,false,1621714800546235198
32,10.1.3.2:60706,false,1621714800546334699
32,10.1.3.2:60706,false,1621714800546423505
32,10.1.3.2:60706,false,1621714800547050376
32,10.1.3.2:60706,false,1621714800547220913
32,10.1.3.2:60706,false,1621714800547399556
32,10.1.3.2:60706,false,1621714800547512883
32,10.1.3.2:60706,false,1621714800547607043
32,10.1.3.2:60706,false,1621714800547686744
32,10.1.3.2:60706,false,1621714800547768177
32,10.1.3.2:60706,false,1621714800547855529
32,10.1.3.2:60706,false,1621714800548324866
32,10.1.3.2:60706,false,1621714800548445469
32,10.1.3.2:60706,false,1621714800548554143
32,10.1.3.2:60706,false,1621714800548673900
37,10.1.3.2:60706,false,1621714800548810875
37,10.1.2.2:55621,false,1621714800548869499
32,10.1.3.2:60706,false,1621714800567303416
32,10.1.3.2:60706,false,1621714800568206642
32,10.1.3.2:60706,false,1621714800568716782
32,10.1.3.2:60706,false,1621714800568923650
32,10.1.3.2:60706,false,1621714800569015660
32,10.1.3.2:60706,false,1621714800569095374
32,10.1.3.2:60706,false,1621714800569578931
35,10.1.3.2:60706,false,1621714800569737729
32,10.1.3.2:60706,false,1621714800569906711
32,10.1.3.2:60706,false,1621714800570033473
32,10.1.3.2:60706,false,1621714800570127205
32,10.1.3.2:60706,false,1621714800570742516
32,10.1.3.2:60706,false,1621714800570998185
35,10.1.3.2:60706,false,1621714803311884489
32,10.1.3.2:60706,false,1621714803312570370
32,10.1.3.2:60706,false,1621714803312831357
32,10.1.3.2:60706,false,1621714803312927384
32,10.1.3.2:60706,false,1621714803313035865
32,10.1.3.2:60706,false,1621714803313816146
25,10.1.3.2:60706,false,1621714803313857163
32,10.1.3.2:60706,false,1621714803313962581
32,10.1.3.2:60706,false,1621714803314050233
32,10.1.3.2:60706,false,1621714803314131207
34,10.1.2.2:55621,false,1621714803321911195
31,10.1.2.2:55621,false,1621714803322042167
31,10.1.2.2:55621,false,1621714803322577972
31,10.1.2.2:55621,false,1621714803322807930
31,10.1.2.2:55621,false,1621714803322910794
31,10.1.2.2:55621,false,1621714803323000146
31,10.1.2.2:55621,false,1621714803323075911
31,10.1.2.2:55621,false,1621714803323179301
31,10.1.2.2:55621,false,1621714803323411810
32,10.1.3.2:60706,false,1621714803342800995
32,10.1.3.2:60706,false,1621714803343555521
32,10.1.3.2:60706,false,1621714803344487210
32,10.1.3.2:60706,false,1621714803344986218
32,10.1.3.2:60706,false,1621714803345126857
32,10.1.3.2:60706,false,1621714803345278947
35,10.1.3.2:60706,false,1621714803345397893
32,10.1.3.2:60706,false,1621714803345506515
32,10.1.3.2:60706,false,1621714803345924259
32,10.1.3.2:60706,false,1621714803346041419
31,10.1.2.2:55621,false,1621714803373276497
31,10.1.2.2:55621,false,1621714803373603974
34,10.1.2.2:55621,false,1621714803374089185
31,10.1.2.2:55621,false,1621714803374214626
31,10.1.2.2:55621,false,1621714803374317297
31,10.1.2.2:55621,false,1621714803374490690
31,10.1.2.2:55621,false,1621714803374597942
32,10.1.3.2:60706,false,1621714803374684101
31,10.1.2.2:55621,false,1621714803374765130
31,10.1.2.2:55621,false,1621714803374837318
31,10.1.2.2:55621,false,1621714803374910429
31,10.1.2.2:55621,false,1621714803375484998
31,10.1.2.2:55621,false,1621714803375587578
31,10.1.2.2:55621,false,1621714803375696529
31,10.1.2.2:55621,false,1621714803375794614
32,10.1.3.2:60706,false,1621714803375884336
31,10.1.2.2:55621,false,1621714803376063399
31,10.1.2.2:55621,false,1621714803376151834
31,10.1.2.2:55621,false,1621714803376225754
31,10.1.2.2:55621,false,1621714803376298481
31,10.1.2.2:55621,false,1621714803376368679
32,10.1.3.2:60706,false,1621714803377078451
32,10.1.3.2:60706,false,1621714803377548570
32,10.1.3.2:60706,false,1621714803377704505
32,10.1.3.2:60706,false,1621714803377827650
25,10.1.3.2:60706,false,1621714803377859408
32,10.1.3.2:60706,false,1621714803377957926
32,10.1.3.2:60706,false,1621714803378059497
32,10.1.3.2:60706,false,1621714803378183113
32,10.1.3.2:60706,false,1621714803378315159
32,10.1.3.2:60706,false,1621714803378492136
32,10.1.3.2:60706,false,1621714803405579700
32,10.1.3.2:60706,false,1621714803406785511
32,10.1.3.2:60706,false,1621714803407880788
32,10.1.3.2:60706,false,1621714803408717842
32,10.1.3.2:60706,false,1621714803409071585
32,10.1.3.2:60706,false,1621714803409234702
35,10.1.3.2:60706,false,1621714803409412220
32,10.1.3.2:60706,false,1621714803409568140
32,10.1.3.2:60706,false,1621714803409658627
32,10.1.3.2:60706,false,1621714803409743203
32,10.1.3.2:60706,false,1621714803409879974
32,10.1.3.2:60706,false,1621714803410056912
31,10.1.2.2:55621,false,1621714803424211838
31,10.1.2.2:55621,false,1621714803424304886
31,10.1.2.2:55621,false,1621714803424402622
31,10.1.2.2:55621,false,1621714803425143771
31,10.1.2.2:55621,false,1621714803425270522
31,10.1.2.2:55621,false,1621714803425367232
34,10.1.2.2:55621,false,1621714803425773528
31,10.1.2.2:55621,false,1621714803425968134
31,10.1.2.2:55621,false,1621714803426045609
31,10.1.2.2:55621,false,1621714803426120123
31,10.1.2.2:55621,false,1621714803426622696
31,10.1.2.2:55621,false,1621714803427121772
31,10.1.2.2:55621,false,1621714803427748876
31,10.1.2.2:55621,false,1621714803427848376
31,10.1.2.2:55621,false,1621714803427942482
31,10.1.2.2:55621,false,1621714803428040640
31,10.1.2.2:55621,false,1621714803428127646
31,10.1.2.2:55621,false,1621714803428482295
31,10.1.2.2:55621,false,1621714803428614579
31,10.1.2.2:55621,false,1621714803428758501
31,10.1.2.2:55621,false,1621714803428952861
31,10.1.2.2:55621,false,1621714803429087228
31,10.1.2.2:55621,false,1621714803429170807
31,10.1.2.2:55621,false,1621714803429245085
31,10.1.2.2:55621,false,1621714803429320349
31,10.1.2.2:55621,false,1621714803429885409
31,10.1.2.2:55621,false,1621714803430023760
31,10.1.2.2:55621,false,1621714803430117243
31,10.1.2.2:55621,false,1621714803430214267
31,10.1.2.2:55621,false,1621714803430314759
31,10.1.2.2:55621,false,1621714803430426478
31,10.1.2.2:55621,false,1621714803430531641
31,10.1.2.2:55621,false,1621714803430638498
31,10.1.2.2:55621,false,1621714803430740108
31,10.1.2.2:55621,false,1621714803430834073
31,10.1.2.2:55621,false,1621714803430946479
31,10.1.2.2:55621,false,1621714803431041720
31,10.1.2.2:55621,false,1621714803431147930
31,10.1.2.2:55621,false,1621714803431342728
32,10.1.3.2:60706,false,1621714803437434285
32,10.1.3.2:60706,false,1621714803438411991
25,10.1.3.2:60706,false,1621714803438476704
32,10.1.3.2:60706,false,1621714803438699400
32,10.1.3.2:60706,false,1621714803439592075
32,10.1.3.2:60706,false,1621714803440201616
32,10.1.3.2:60706,false,1621714803440380523
32,10.1.3.2:60706,false,1621714803440517811
32,10.1.3.2:60706,false,1621714803440638199
32,10.1.3.2:60706,false,1621714803441195465
32,10.1.3.2:60706,false,1621714803441374019
32,10.1.3.2:60706,false,1621714803441480761
32,10.1.3.2:60706,false,1621714803441564663
32,10.1.3.2:60706,false,1621714803441645428
31,10.1.2.2:55621,false,1621714803475590309
31,10.1.2.2:55621,false,1621714803475902721
35,10.1.3.2:60706,false,1621714804392871798
32,10.1.3.2:60706,false,1621714804393082374
32,10.1.3.2:60706,false,1621714804393193430
32,10.1.3.2:60706,false,1621714804393269194
32,10.1.3.2:60706,false,1621714804393349170
32,10.1.3.2:60706,false,1621714804393804135
32,10.1.3.2:60706,false,1621714804394415884
32,10.1.3.2:60706,false,1621714804394539890
25,10.1.3.2:60706,false,1621714804394570774
32,10.1.3.2:60706,false,1621714804394651868
34,10.1.2.2:55621,false,1621714804402487612
31,10.1.2.2:55621,false,1621714804403030234
31,10.1.2.2:55621,false,1621714804403212375
31,10.1.2.2:55621,false,1621714804403654510
31,10.1.2.2:55621,false,1621714804403750421
31,10.1.2.2:55621,false,1621714804404437707
31,10.1.2.2:55621,false,1621714804404571880
31,10.1.2.2:55621,false,1621714804404682697
31,10.1.2.2:55621,false,1621714804404781255
32,10.1.3.2:60706,false,1621714804424267694
32,10.1.3.2:60706,false,1621714804424641724
32,10.1.3.2:60706,false,1621714804425283891
32,10.1.3.2:60706,false,1621714804425399578
32,10.1.3.2:60706,false,1621714804425511683
32,10.1.3.2:60706,false,1621714804425727423
32,10.1.3.2:60706,false,1621714804425831629
32,10.1.3.2:60706,false,1621714804425924755
32,10.1.3.2:60706,false,1621714804426018641
35,10.1.3.2:60706,false,1621714804426566528
31,10.1.2.2:55621,false,1621714804453475275
31,10.1.2.2:55621,false,1621714804453580844
34,10.1.2.2:55621,false,1621714804453712294
