path,cwnd,free,timestamp
10.1.2.2:55621,11680,11680,1621714774035061889
10.1.2.2:55621,11680,11680,1621714774035179647
10.1.2.2:55621,11680,11680,1621714774035746473
10.1.3.2:60706,11680,11655,1621714774036244784
10.1.3.2:60706,11680,11655,1621714774036329792
10.1.2.2:55621,11680,11680,1621714774036406653
10.1.2.2:55621,11680,11680,1621714774036520030
10.1.2.2:55621,11680,11680,1621714774037088114
10.1.2.2:55621,11680,11680,1621714774037195280
10.1.3.2:60706,11680,11655,1621714774037295001
10.1.3.2:60706,11680,11630,1621714774037346216
10.1.2.2:55621,11680,11680,1621714774037456701
10.1.3.2:60706,11680,11630,1621714774037553439
10.1.2.2:55621,11680,11680,1621714774037669817
10.1.3.2:60706,11680,11630,1621714774037776391
10.1.2.2:55621,11680,11680,1621714774037873172
10.1.3.2:60706,11680,11630,1621714774037969631
10.1.2.2:55621,11680,11680,1621714774038236029
10.1.3.2:60706,11680,11655,1621714774038340637
10.1.2.2:55621,11680,11680,1621714774038425084
10.1.3.2:60706,11680,11655,1621714774038496346
10.1.2.2:55621,11680,11680,1621714774039061364
10.1.3.2:60706,11680,11655,1621714774039192996
10.1.2.2:55621,11680,11680,1621714774039350318
10.1.3.2:60706,11680,11655,1621714774039456082
10.1.2.2:55621,11680,11680,1621714774039690433
10.1.3.2:60706,11680,11655,1621714774039767760
10.1.2.2:55621,11680,11680,1621714774039866898
10.1.3.2:60706,11680,11655,1621714774040563725
10.1.2.2:55621,11680,11680,1621714774040771313
10.1.3.2:60706,11680,11655,1621714774041323085
10.1.2.2:55621,11680,11680,1621714774041826980
10.1.3.2:60706,11680,11655,1621714774042102450
10.1.3.2:60706,11680,11655,1621714774042241460
10.1.3.2:60706,11680,11655,1621714774042353474
10.1.3.2:60706,11680,11655,1621714774042460965
10.1.3.2:60706,11680,11655,1621714774042668375
10.1.3.2:60706,11680,11655,1621714774042738066
10.1.3.2:60706,11680,11680,1621714778460084581
10.1.3.2:60706,11680,11680,1621714778460432745
10.1.3.2:60706,11680,11680,1621714778460582469
10.1.3.2:60706,11680,11655,1621714778460615236
10.1.3.2:60706,11680,11680,1621714783749756197
10.1.3.2:60706,11680,11680,1621714783750532901
10.1.3.2:60706,11680,11680,1621714783750658686
10.1.3.2:60706,11680,11680,1621714783750784050
10.1.3.2:60706,11680,11680,1621714783751130609
10.1.3.2:60706,11680,11680,1621714783751223541
10.1.3.2:60706,11680,11680,1621714786960167504
10.1.3.2:60706,11680,11680,1621714786960319461
10.1.3.2:60706,11680,11680,1621714786960616571
10.1.3.2:60706,11680,11680,1621714786960700327
10.1.3.2:60706,11680,11680,1621714786960782836
10.1.3.2:60706,11680,11680,1621714786960872746
10.1.3.2:60706,11680,11680,1621714786960993664
10.1.3.2:60706,11680,11680,1621714786961688503
10.1.3.2:60706,11680,11680,1621714786961822754
10.1.2.2:55621,11680,11680,1621714786970720883
10.1.2.2:55621,11680,11680,1621714786970971086
10.1.2.2:55621,11680,11680,1621714786971354611
10.1.3.2:60706,11680,11680,1621714787916763901
10.1.3.2:60706,11680,11680,1621714787917141753
10.1.3.2:60706,11680,11680,1621714787918158110
10.1.3.2:60706,11680,11680,1621714787918273735
10.1.3.2:60706,11680,11655,1621714787918313917
10.1.3.2:60706,11680,11655,1621714787918724234
10.1.3.2:60706,11680,11655,1621714787918856253
10.1.3.2:60706,11680,11655,1621714787918959814
10.1.3.2:60706,11680,11655,1621714787919051612
10.1.3.2:60706,11680,11655,1621714787919161260
10.1.2.2:55621,11680,11680,1621714787926833801
10.1.2.2:55621,11680,11680,1621714787926957787
10.1.2.2:55621,11680,11680,1621714787927080305
10.1.2.2:55621,11680,11680,1621714787928106523
10.1.2.2:55621,11680,11680,1621714787928760181
10.1.2.2:55621,11680,11680,1621714787929483596
10.1.2.2:55621,11680,11680,1621714787929585791
10.1.2.2:55621,11680,11680,1621714787929662555
10.1.2.2:55621,11680,11680,1621714787929738283
10.1.3.2:60706,11680,11655,1621714787947589532
10.1.3.2:60706,11680,11655,1621714787947757744
10.1.3.2:60706,11680,11655,1621714787947849686
10.1.3.2:60706,11680,11655,1621714787949010083
10.1.3.2:60706,11680,11655,1621714787949643271
10.1.3.2:60706,11680,11655,1621714787949796502
10.1.3.2:60706,11680,11655,1621714787949925480
10.1.3.2:60706,11680,11655,1621714787950182448
10.1.3.2:60706,11680,11680,1621714787950321957
10.1.3.2:60706,11680,11680,1621714787950475452
10.1.3.2:60706,11680,11680,1621714787950727663
10.1.3.2:60706,11680,11680,1621714787950972468
10.1.3.2:60706,11680,11680,1621714787951518096
10.1.3.2:60706,11680,11680,1621714787951625671
10.1.3.2:60706,11680,11655,1621714787951660715
10.1.3.2:60706,11680,11655,1621714787951740134
10.1.3.2:60706,11680,11655,1621714787951828032
10.1.3.2:60706,11680,11655,1621714787952271567
10.1.3.2:60706,11680,11655,1621714787952387043
10.1.3.2:60706,11680,11655,1621714787952941813
10.1.2.2:55621,11680,11680,1621714787977687979
10.1.2.2:55621,11680,11680,1621714787977814668
10.1.2.2:55621,11680,11680,1621714787977923383
10.1.2.2:55621,11680,11680,1621714787978022888
10.1.2.2:55621,11680,11680,1621714787978105621
10.1.2.2:55621,11680,11680,1621714787978205917
10.1.3.2:60706,11680,11655,1621714787978612718
10.1.3.2:60706,11680,11655,1621714787978732398
10.1.2.2:55621,11680,11680,1621714787979186890
10.1.2.2:55621,11680,11680,1621714787979306662
10.1.2.2:55621,11680,11680,1621714787979389821
10.1.2.2:55621,11680,11680,1621714787980170495
10.1.2.2:55621,11680,11680,1621714787980626197
10.1.2.2:55621,11680,11680,1621714787981243158
10.1.2.2:55621,11680,11680,1621714787981335622
10.1.2.2:55621,11680,11680,1621714787981451708
10.1.2.2:55621,11680,11680,1621714787981523829
10.1.2.2:55621,11680,11680,1621714787981698732
10.1.2.2:55621,11680,11680,1621714787981945155
10.1.2.2:55621,11680,11680,1621714787982046779
10.1.2.2:55621,11680,11680,1621714787982171411
10.1.3.2:60706,11680,11680,1621714788620461232
10.1.3.2:60706,11680,11680,1621714788620866764
10.1.3.2:60706,11680,11680,1621714788621208191
10.1.3.2:60706,11680,11680,1621714788621918475
10.1.3.2:60706,11680,11680,1621714788622058269
10.1.3.2:60706,11680,11680,1621714788622164487
10.1.3.2:60706,11680,11680,1621714788622252350
10.1.3.2:60706,11680,11680,1621714788622356975
10.1.3.2:60706,11680,11680,1621714788622462701
10.1.2.2:55621,11680,11680,1621714788630221467
10.1.2.2:55621,11680,11680,1621714788630322548
10.1.2.2:55621,11680,11680,1621714788630400528
10.1.2.2:55621,11680,11680,1621714788630477160
10.1.3.2:60706,11680,11643,1621714788630529553
10.1.3.2:60706,11680,11606,1621714788630563981
10.1.2.2:55621,11680,11680,1621714788630598806
10.1.3.2:60706,11680,11680,1621714788661196911
10.1.3.2:60706,11680,11680,1621714791184880968
10.1.3.2:60706,11680,11680,1621714791185055180
10.1.3.2:60706,11680,11680,1621714791185312228
10.1.3.2:60706,11680,11680,1621714791185436812
10.1.3.2:60706,11680,11680,1621714791185547265
10.1.3.2:60706,11680,11680,1621714791185632848
10.1.3.2:60706,11680,11680,1621714791185715143
10.1.3.2:60706,11680,11680,1621714791185804283
10.1.3.2:60706,11680,11680,1621714791186100322
10.1.2.2:55621,11680,11680,1621714791195245802
10.1.2.2:55621,11680,11680,1621714791195501259
10.1.2.2:55621,11680,11680,1621714791195979757
10.1.2.2:55621,11680,11680,1621714791196104415
10.1.2.2:55621,11680,11680,1621714791196303497
10.1.2.2:55621,11680,11680,1621714791196429522
10.1.2.2:55621,11680,11680,1621714791196520192
10.1.2.2:55621,11680,11680,1621714791196591213
10.1.2.2:55621,11680,11680,1621714791196671561
10.1.3.2:60706,11680,11680,1621714791215781023
10.1.3.2:60706,11680,11680,1621714791215908719
10.1.3.2:60706,11680,11680,1621714791215989700
10.1.3.2:60706,11680,11680,1621714791216066710
10.1.3.2:60706,11680,11680,1621714791216146879
10.1.3.2:60706,11680,11680,1621714791216228674
10.1.3.2:60706,11680,11680,1621714791216745948
10.1.3.2:60706,11680,11680,1621714791217170647
10.1.3.2:60706,11680,11680,1621714791217300796
10.1.3.2:60706,11680,11655,1621714791217346827
10.1.3.2:60706,11680,11655,1621714791217465563
10.1.3.2:60706,11680,11655,1621714791217570994
10.1.3.2:60706,11680,11655,1621714791217699459
10.1.3.2:60706,11680,11655,1621714791217946586
10.1.3.2:60706,11680,11655,1621714791218032427
10.1.3.2:60706,11680,11655,1621714791218120865
10.1.3.2:60706,11680,11655,1621714791218203751
10.1.3.2:60706,11680,11655,1621714791218846868
10.1.3.2:60706,11680,11655,1621714791219423976
10.1.3.2:60706,11680,11655,1621714791219535718
10.1.2.2:55621,11680,11680,1621714791246793353
10.1.2.2:55621,11680,11680,1621714791247060989
10.1.2.2:55621,11680,11680,1621714791247684913
10.1.2.2:55621,11680,11680,1621714791248276164
10.1.2.2:55621,11680,11680,1621714791248659422
10.1.2.2:55621,11680,11680,1621714791248766829
10.1.2.2:55621,11680,11680,1621714791248870643
10.1.2.2:55621,11680,11680,1621714791249029441
10.1.2.2:55621,11680,11680,1621714791249117073
10.1.3.2:60706,11680,11680,1621714795910922902
10.1.3.2:60706,11680,11680,1621714795911014962
10.1.3.2:60706,11680,11680,1621714795911375343
10.1.3.2:60706,11680,11680,1621714795912411900
10.1.3.2:60706,11680,11680,1621714795912662992
10.1.3.2:60706,11680,11680,1621714795912763168
10.1.3.2:60706,11680,11680,1621714795912847291
10.1.3.2:60706,11680,11680,1621714795912926764
10.1.3.2:60706,11680,11680,1621714795913590943
10.1.3.2:60706,11680,11655,1621714795913637950
10.1.3.2:60706,11680,11680,1621714797545488030
10.1.3.2:60706,11680,11680,1621714797546368947
10.1.3.2:60706,11680,11680,1621714797546526994
10.1.3.2:60706,11680,11680,1621714797546625031
10.1.3.2:60706,11680,11680,1621714797546735169
10.1.3.2:60706,11680,11680,1621714797546827295
10.1.3.2:60706,11680,11680,1621714797546916898
10.1.3.2:60706,11680,11680,1621714797546997752
10.1.3.2:60706,11680,11680,1621714797547425761
10.1.2.2:55621,11680,11680,1621714797555423941
10.1.2.2:55621,11680,11680,1621714797555566302
10.1.2.2:55621,11680,11680,1621714797555648750
10.1.2.2:55621,11680,11680,1621714797555745370
10.1.2.2:55621,11680,11680,1621714797555836919
10.1.2.2:55621,11680,11680,1621714797556739317
10.1.2.2:55621,11680,11680,1621714797556943826
10.1.2.2:55621,11680,11680,1621714797557049066
10.1.2.2:55621,11680,11680,1621714797557145287
10.1.3.2:60706,11680,11680,1621714797576155641
10.1.3.2:60706,11680,11680,1621714797576869112
10.1.3.2:60706,11680,11680,1621714797577153893
10.1.3.2:60706,11680,11680,1621714797577653100
10.1.3.2:60706,11680,11680,1621714797577755030
10.1.3.2:60706,11680,11680,1621714797578343054
10.1.3.2:60706,11680,11680,1621714797578498698
10.1.3.2:60706,11680,11680,1621714797578583251
10.1.3.2:60706,11680,11680,1621714797578666789
10.1.3.2:60706,11680,11680,1621714797578755651
10.1.3.2:60706,11680,11655,1621714797579090392
10.1.3.2:60706,11680,11655,1621714797579238796
10.1.3.2:60706,11680,11655,1621714797579352106
10.1.3.2:60706,11680,11655,1621714797579460265
10.1.3.2:60706,11680,11655,1621714797579585079
10.1.3.2:60706,11680,11655,1621714797580165964
10.1.3.2:60706,11680,11655,1621714797580308778
10.1.3.2:60706,11680,11655,1621714797580437089
10.1.3.2:60706,11680,11655,1621714797580627608
10.1.3.2:60706,11680,11655,1621714797580719356
10.1.2.2:55621,11680,11680,1621714797606802893
10.1.2.2:55621,11680,11680,1621714797607002516
10.1.2.2:55621,11680,11680,1621714797607110421
10.1.2.2:55621,11680,11680,1621714797607197432
10.1.2.2:55621,11680,11680,1621714797607286807
10.1.2.2:55621,11680,11680,1621714797607371076
10.1.2.2:55621,11680,11680,1621714797607907810
10.1.3.2:60706,11680,11680,1621714798668315698
10.1.3.2:60706,11680,11647,1621714798668369735
10.1.2.2:55621,11680,11644,1621714798668423091
10.1.3.2:60706,11680,11647,1621714798668541422
10.1.3.2:60706,11680,11647,1621714798668815637
10.1.3.2:60706,11680,11647,1621714798668909203
10.1.3.2:60706,11680,11647,1621714798668993840
10.1.3.2:60706,11680,11647,1621714798669347485
10.1.3.2:60706,11680,11647,1621714798669490644
10.1.3.2:60706,11680,11647,1621714798669567362
10.1.3.2:60706,11680,11680,1621714800473738124
10.1.3.2:60706,11680,11680,1621714800473906140
10.1.3.2:60706,11680,11680,1621714800474129715
10.1.3.2:60706,11680,11680,1621714800474216965
10.1.3.2:60706,11680,11680,1621714800474326132
10.1.3.2:60706,11680,11680,1621714800474421277
10.1.3.2:60706,11680,11680,1621714800474518368
10.1.3.2:60706,11680,11680,1621714800474611208
10.1.3.2:60706,11680,11680,1621714800475095483
10.1.2.2:55621,11680,11680,1621714800484277567
10.1.2.2:55621,11680,11680,1621714800484602300
10.1.2.2:55621,11680,11680,1621714800485220689
10.1.2.2:55621,11680,11680,1621714800485368012
10.1.2.2:55621,11680,11680,1621714800485858998
10.1.2.2:55621,11680,11680,1621714800486034334
10.1.2.2:55621,11680,11680,1621714800486176573
10.1.2.2:55621,11680,11680,1621714800486436890
10.1.2.2:55621,11680,11680,1621714800486518622
10.1.3.2:60706,11680,11680,1621714800504577589
10.1.3.2:60706,11680,11680,1621714800505147999
10.1.3.2:60706,11680,11680,1621714800505303899
10.1.3.2:60706,11680,11655,1621714800505343676
10.1.3.2:60706,11680,11655,1621714800505451920
10.1.3.2:60706,11680,11655,1621714800505872259
10.1.3.2:60706,11680,11655,1621714800506053399
10.1.3.2:60706,11680,11655,1621714800506142153
10.1.3.2:60706,11680,11655,1621714800506225780
10.1.3.2:60706,11680,11655,1621714800506792599
10.1.3.2:60706,11680,11655,1621714800506942118
10.1.3.2:60706,11680,11655,1621714800507043171
10.1.3.2:60706,11680,11655,1621714800507294300
10.1.3.2:60706,11680,11655,1621714800507387668
10.1.3.2:60706,11680,11655,1621714800507467754
10.1.3.2:60706,11680,11655,1621714800507547662
10.1.3.2:60706,11680,11655,1621714800508072241
10.1.3.2:60706,11680,11655,1621714800508187278
10.1.3.2:60706,11680,11655,1621714800508319631
10.1.3.2:60706,11680,11655,1621714800508427043
10.1.2.2:55621,11680,11680,1621714800535780556
10.1.2.2:55621,11680,11680,1621714800535941974
10.1.2.2:55621,11680,11680,1621714800536151879
10.1.3.2:60706,11680,11655,1621714800536567714
10.1.2.2:55621,11680,11680,1621714800537096543
10.1.3.2:60706,11680,11655,1621714800537190511
10.1.3.2:60706,11680,11655,1621714800537280739
10.1.3.2:60706,11680,11630,1621714800537308858
10.1.3.2:60706,11680,11630,1621714800537383641
10.1.2.2:55621,11680,11680,1621714800538241040
10.1.3.2:60706,11680,11630,1621714800538365148
10.1.2.2:55621,11680,11680,1621714800538566770
10.1.3.2:60706,11680,11630,1621714800539184035
10.1.2.2:55621,11680,11680,1621714800539396937
10.1.2.2:55621,11680,11680,1621714800540099610
10.1.3.2:60706,11680,11655,1621714800540224094
10.1.3.2:60706,11680,11655,1621714800540357377
10.1.2.2:55621,11680,11680,1621714800540625576
10.1.3.2:60706,11680,11655,1621714800540717006
10.1.3.2:60706,11680,11655,1621714800540799647
10.1.2.2:55621,11680,11680,1621714800540926180
10.1.3.2:60706,11680,11655,1621714800541606361
10.1.2.2:55621,11680,11680,1621714800541730798
10.1.3.2:60706,11680,11655,1621714800542171046
10.1.2.2:55621,11680,11680,1621714800542348036
10.1.3.2:60706,11680,11655,1621714800542442122
10.1.2.2:55621,11680,11680,1621714800542528042
10.1.3.2:60706,11680,11655,1621714800542601234
10.1.2.2:55621,11680,11680,1621714800542676479
10.1.3.2:60706,11680,11655,1621714800542755205
10.1.2.2:55621,11680,11680,1621714800543189302
10.1.3.2:60706,11680,11655,1621714800543292652
10.1.2.2:55621,11680,11680,1621714800543426521
10.1.3.2:60706,11680,11655,1621714800543522569
10.1.2.2:55621,11680,11680,1621714800544040296
10.1.3.2:60706,11680,11655,1621714800544161117
10.1.2.2:55621,11680,11680,1621714800544249878
10.1.3.2:60706,11680,11655,1621714800544336346
10.1.2.2:55621,11680,11680,1621714800544930884
10.1.3.2:60706,11680,11655,1621714800545030344
10.1.3.2:60706,11680,11655,1621714800545138578
10.1.3.2:60706,11680,11655,1621714800545260150
10.1.3.2:60706,11680,11630,1621714800545304849
10.1.3.2:60706,11680,11630,1621714800546023238
10.1.3.2:60706,11680,11630,1621714800546135929
10.1.3.2:60706,11680,11630,1621714800546239258
10.1.3.2:60706,11680,11630,1621714800546338533
10.1.3.2:60706,11680,11630,1621714800546426564
10.1.3.2:60706,11680,11630,1621714800547055307
10.1.3.2:60706,11680,11630,1621714800547225512
10.1.3.2:60706,11680,11630,1621714800547407379
10.1.3.2:60706,11680,11630,1621714800547517351
10.1.3.2:60706,11680,11630,1621714800547610735
10.1.3.2:60706,11680,11630,1621714800547690226
10.1.3.2:60706,11680,11630,1621714800547771926
10.1.3.2:60706,11680,11630,1621714800547859130
10.1.3.2:60706,11680,11630,1621714800548329736
10.1.3.2:60706,11680,11630,1621714800548449706
10.1.3.2:60706,11680,11630,1621714800548558422
10.1.3.2:60706,11680,11630,1621714800548680362
10.1.3.2:60706,11680,11593,1621714800548826638
10.1.2.2:55621,11680,11643,1621714800548873375
10.1.3.2:60706,11680,11593,1621714800567872109
10.1.3.2:60706,11680,11593,1621714800568212369
10.1.3.2:60706,11680,11593,1621714800568742836
10.1.3.2:60706,11680,11593,1621714800568928103
10.1.3.2:60706,11680,11593,1621714800569019078
10.1.3.2:60706,11680,11593,1621714800569098757
10.1.3.2:60706,11680,11593,1621714800569583661
10.1.3.2:60706,11680,11618,1621714800569741253
10.1.3.2:60706,11680,11618,1621714800569913523
10.1.3.2:60706,11680,11618,1621714800570038690
10.1.3.2:60706,11680,11618,1621714800570131023
10.1.3.2:60706,11680,11618,1621714800570748698
10.1.3.2:60706,11680,11618,1621714800571201251
10.1.3.2:60706,11680,11680,1621714803311935554
10.1.3.2:60706,11680,11680,1621714803312580391
10.1.3.2:60706,11680,11680,1621714803312838678
10.1.3.2:60706,11680,11680,1621714803312931156
10.1.3.2:60706,11680,11680,1621714803313463719
10.1.3.2:60706,11680,11680,1621714803313822536
10.1.3.2:60706,11680,11655,1621714803313860768
10.1.3.2:60706,11680,11655,1621714803313968711
10.1.3.2:60706,11680,11655,1621714803314052964
10.1.3.2:60706,11680,11655,1621714803314133871
10.1.2.2:55621,11680,11680,1621714803321917677
10.1.2.2:55621,11680,11680,1621714803322045593
10.1.2.2:55621,11680,11680,1621714803322584959
10.1.2.2:55621,11680,11680,1621714803322812712
10.1.2.2:55621,11680,11680,1621714803322919499
10.1.2.2:55621,11680,11680,1621714803323003272
10.1.2.2:55621,11680,11680,1621714803323106912
10.1.2.2:55621,11680,11680,1621714803323182046
10.1.2.2:55621,11680,11680,1621714803323503621
10.1.3.2:60706,11680,11655,1621714803342811225
10.1.3.2:60706,11680,11655,1621714803343562758
10.1.3.2:60706,11680,11655,1621714803344493555
10.1.3.2:60706,11680,11655,1621714803344993760
10.1.3.2:60706,11680,11655,1621714803345130317
10.1.3.2:60706,11680,11655,1621714803345283583
10.1.3.2:60706,11680,11680,1621714803345401705
10.1.3.2:60706,11680,11680,1621714803345795827
10.1.3.2:60706,11680,11680,1621714803345930019
10.1.3.2:60706,11680,11680,1621714803346045585
10.1.2.2:55621,11680,11680,1621714803373363210
10.1.2.2:55621,11680,11680,1621714803373613382
10.1.2.2:55621,11680,11680,1621714803374094772
10.1.2.2:55621,11680,11680,1621714803374226818
10.1.2.2:55621,11680,11680,1621714803374321443
10.1.2.2:55621,11680,11680,1621714803374497541
10.1.2.2:55621,11680,11680,1621714803374602566
10.1.3.2:60706,11680,11680,1621714803374687129
10.1.2.2:55621,11680,11680,1621714803374767851
10.1.2.2:55621,11680,11680,1621714803374839865
10.1.2.2:55621,11680,11680,1621714803374913069
10.1.2.2:55621,11680,11680,1621714803375491019
10.1.2.2:55621,11680,11680,1621714803375591000
10.1.2.2:55621,11680,11680,1621714803375700671
10.1.2.2:55621,11680,11680,1621714803375798674
10.1.3.2:60706,11680,11680,1621714803375888258
10.1.2.2:55621,11680,11680,1621714803376067743
10.1.2.2:55621,11680,11680,1621714803376155540
10.1.2.2:55621,11680,11680,1621714803376228419
10.1.2.2:55621,11680,11680,1621714803376301097
10.1.2.2:55621,11680,11680,1621714803376371295
10.1.3.2:60706,11680,11680,1621714803377085186
10.1.3.2:60706,11680,11680,1621714803377552398
10.1.3.2:60706,11680,11680,1621714803377709771
10.1.3.2:60706,11680,11680,1621714803377830952
10.1.3.2:60706,11680,11655,1621714803377862545
10.1.3.2:60706,11680,11655,1621714803377961266
10.1.3.2:60706,11680,11655,1621714803378071721
10.1.3.2:60706,11680,11655,1621714803378187424
10.1.3.2:60706,11680,11655,1621714803378321492
10.1.3.2:60706,11680,11655,1621714803378497442
10.1.3.2:60706,11680,11655,1621714803405928735
10.1.3.2:60706,11680,11655,1621714803406789712
10.1.3.2:60706,11680,11655,1621714803407887870
10.1.3.2:60706,11680,11655,1621714803408891235
10.1.3.2:60706,11680,11655,1621714803409091983
10.1.3.2:60706,11680,11655,1621714803409238325
10.1.3.2:60706,11680,11680,1621714803409415810
10.1.3.2:60706,11680,11680,1621714803409571875
10.1.3.2:60706,11680,11680,1621714803409661684
10.1.3.2:60706,11680,11680,1621714803409746187
10.1.3.2:60706,11680,11680,1621714803409883075
10.1.3.2:60706,11680,11680,1621714803410060543
10.1.2.2:55621,11680,11680,1621714803424217268
10.1.2.2:55621,11680,11680,1621714803424307878
10.1.2.2:55621,11680,11680,1621714803424407946
10.1.2.2:55621,11680,11680,1621714803425150153
10.1.2.2:55621,11680,11680,1621714803425275787
10.1.2.2:55621,11680,11680,1621714803425370956
10.1.2.2:55621,11680,11680,1621714803425778945
10.1.2.2:55621,11680,11680,1621714803425972685
10.1.2.2:55621,11680,11680,1621714803426048267
10.1.2.2:55621,11680,11680,1621714803426123533
10.1.2.2:55621,11680,11680,1621714803426630218
10.1.2.2:55621,11680,11680,1621714803427126122
10.1.2.2:55621,11680,11680,1621714803427755431
10.1.2.2:55621,11680,11680,1621714803427852243
10.1.2.2:55621,11680,11680,1621714803427946108
10.1.2.2:55621,11680,11680,1621714803428044247
10.1.2.2:55621,11680,11680,1621714803428130389
10.1.2.2:55621,11680,11680,1621714803428487143
10.1.2.2:55621,11680,11680,1621714803428619246
10.1.2.2:55621,11680,11680,1621714803428766210
10.1.2.2:55621,11680,11680,1621714803428957748
10.1.2.2:55621,11680,11680,1621714803429092427
10.1.2.2:55621,11680,11680,1621714803429174345
10.1.2.2:55621,11680,11680,1621714803429247852
10.1.2.2:55621,11680,11680,1621714803429323624
10.1.2.2:55621,11680,11680,1621714803429893181
10.1.2.2:55621,11680,11680,1621714803430028568
10.1.2.2:55621,11680,11680,1621714803430121370
10.1.2.2:55621,11680,11680,1621714803430218609
10.1.2.2:55621,11680,11680,1621714803430318870
10.1.2.2:55621,11680,11680,1621714803430440040
10.1.2.2:55621,11680,11680,1621714803430535694
10.1.2.2:55621,11680,11680,1621714803430642846
10.1.2.2:55621,11680,11680,1621714803430744005
10.1.2.2:55621,11680,11680,1621714803430838439
10.1.2.2:55621,11680,11680,1621714803430950577
10.1.2.2:55621,11680,11680,1621714803431045881
10.1.2.2:55621,11680,11680,1621714803431184612
